Freq.	S11(v1)	S21(v1)	S12(v1)	S22(v1)
4.62362362362366e+09	(-3.44499004096210e+00dB,-1.53702008046831e+02°)	(-2.61523634882995e+00dB,2.97130674799961e+01°)	(-2.61523634882996e+00dB,2.97130674799961e+01°)	(-3.44499308475778e+00dB,3.31276739979119e+01°)
4.62762762762767e+09	(-3.43395658076471e+00dB,-1.53779382835498e+02°)	(-2.62437198807616e+00dB,2.96386411645608e+01°)	(-2.62437198807616e+00dB,2.96386411645608e+01°)	(-3.43395953734089e+00dB,3.30561984899256e+01°)
4.63163163163167e+09	(-3.42300009988595e+00dB,-1.53856442617268e+02°)	(-2.63348601464027e+00dB,2.95645298412412e+01°)	(-2.63348601464027e+00dB,2.95645298412412e+01°)	(-3.42300296987123e+00dB,3.29850379412689e+01°)
4.63563563563567e+09	(-3.41211985934709e+00dB,-1.53933189322582e+02°)	(-2.64257844275409e+00dB,2.94907315795146e+01°)	(-2.64257844275409e+00dB,2.94907315795146e+01°)	(-3.41212264336343e+00dB,3.29141904215285e+01°)
4.63963963963968e+09	(-3.40131512914104e+00dB,-1.54009624867967e+02°)	(-2.65164928750786e+00dB,2.94172444627663e+01°)	(-2.65164928750786e+00dB,2.94172444627663e+01°)	(-3.40131782780381e+00dB,3.28436540141973e+01°)
4.64364364364368e+09	(-3.39058518810047e+00dB,-1.54085751156151e+02°)	(-2.66069856483283e+00dB,2.93440665881883e+01°)	(-2.66069856483283e+00dB,2.93440665881883e+01°)	(-3.39058780201856e+00dB,3.27734268165731e+01°)
4.64764764764769e+09	(-3.37992932376838e+00dB,-1.54161570076150e+02°)	(-2.66972629148416e+00dB,2.92711960666796e+01°)	(-2.66972629148416e+00dB,2.92711960666796e+01°)	(-3.37993185354432e+00dB,3.27035069396591e+01°)
4.65165165165169e+09	(-3.36934683227085e+00dB,-1.54237083503378e+02°)	(-2.67873248502400e+00dB,2.91986310227467e+01°)	(-2.67873248502400e+00dB,2.91986310227467e+01°)	(-3.36934927850084e+00dB,3.26338925080641e+01°)
4.65565565565570e+09	(-3.35883701819182e+00dB,-1.54312293299739e+02°)	(-2.68771716380507e+00dB,2.91263695944033e+01°)	(-2.68771716380507e+00dB,2.91263695944033e+01°)	(-3.35883938146587e+00dB,3.25645816599024e+01°)
4.65965965965970e+09	(-3.34839919445033e+00dB,-1.54387201313732e+02°)	(-2.69668034695422e+00dB,2.90544099330724e+01°)	(-2.69668034695422e+00dB,2.90544099330724e+01°)	(-3.34840147535231e+00dB,3.24955725466961e+01°)
4.66366366366371e+09	(-3.33803268217957e+00dB,-1.54461809380544e+02°)	(-2.70562205435653e+00dB,2.89827502034876e+01°)	(-2.70562205435653e+00dB,2.89827502034876e+01°)	(-3.33803488128734e+00dB,3.24268633332764e+01°)
4.66766766766771e+09	(-3.32773681060821e+00dB,-1.54536119322150e+02°)	(-2.71454230663948e+00dB,2.89113885835951e+01°)	(-2.71454230663948e+00dB,2.89113885835951e+01°)	(-3.32773892849363e+00dB,3.23584521976853e+01°)
4.67167167167171e+09	(-3.31751091694363e+00dB,-1.54610132947412e+02°)	(-2.72344112515746e+00dB,2.88403232644569e+01°)	(-2.72344112515746e+00dB,2.88403232644569e+01°)	(-3.31751295417271e+00dB,3.22903373310791e+01°)
4.67567567567572e+09	(-3.30735434625717e+00dB,-1.54683852052173e+02°)	(-2.73231853197656e+00dB,2.87695524501535e+01°)	(-2.73231853197657e+00dB,2.87695524501535e+01°)	(-3.30735630339012e+00dB,3.22225169376311e+01°)
4.67967967967972e+09	(-3.29726645137135e+00dB,-1.54757278419353e+02°)	(-2.74117454985958e+00dB,2.86990743576880e+01°)	(-2.74117454985958e+00dB,2.86990743576880e+01°)	(-3.29726832896266e+00dB,3.21549892344356e+01°)
4.68368368368373e+09	(-3.28724659274899e+00dB,-1.54830413819050e+02°)	(-2.75000920225121e+00dB,2.86288872168901e+01°)	(-2.75000920225121e+00dB,2.86288872168901e+01°)	(-3.28724839134751e+00dB,3.20877524514121e+01°)
4.68768768768773e+09	(-3.27729413838413e+00dB,-1.54903260008627e+02°)	(-2.75882251326364e+00dB,2.85589892703206e+01°)	(-2.75882251326364e+00dB,2.85589892703206e+01°)	(-3.27729585853313e+00dB,3.20208048312097e+01°)
4.69169169169174e+09	(-3.26740846369491e+00dB,-1.54975818732815e+02°)	(-2.76761450766220e+00dB,2.84893787731775e+01°)	(-2.76761450766220e+00dB,2.84893787731775e+01°)	(-3.26741010593221e+00dB,3.19541446291134e+01°)
4.69569569569574e+09	(-3.25758895141814e+00dB,-1.55048091723799e+02°)	(-2.77638521085142e+00dB,2.84200539932010e+01°)	(-2.77638521085142e+00dB,2.84200539932010e+01°)	(-3.25759051627611e+00dB,3.18877701129488e+01°)
4.69969969969975e+09	(-3.24783499150566e+00dB,-1.55120080701319e+02°)	(-2.78513464886119e+00dB,2.83510132105801e+01°)	(-2.78513464886120e+00dB,2.83510132105801e+01°)	(-3.24783647951134e+00dB,3.18216795629891e+01°)
4.70370370370375e+09	(-3.23814598102250e+00dB,-1.55191787372760e+02°)	(-2.79386284833321e+00dB,2.82822547178600e+01°)	(-2.79386284833320e+00dB,2.82822547178600e+01°)	(-3.23814739269765e+00dB,3.17558712718621e+01°)
4.70770770770776e+09	(-3.22852132404657e+00dB,-1.55263213433243e+02°)	(-2.80256983650764e+00dB,2.82137768198486e+01°)	(-2.80256983650764e+00dB,2.82137768198486e+01°)	(-3.22852265990776e+00dB,3.16903435444570e+01°)
4.71171171171176e+09	(-3.21896043157022e+00dB,-1.55334360565720e+02°)	(-2.81125564121003e+00dB,2.81455778335251e+01°)	(-2.81125564121003e+00dB,2.81455778335251e+01°)	(-3.21896169212888e+00dB,3.16250946978335e+01°)
4.71571571571576e+09	(-3.20946272140325e+00dB,-1.55405230441061e+02°)	(-2.81992029083840e+00dB,2.80776560879484e+01°)	(-2.81992029083840e+00dB,2.80776560879484e+01°)	(-3.20946390716572e+00dB,3.15601230611289e+01°)
4.71971971971977e+09	(-3.20002761807762e+00dB,-1.55475824718153e+02°)	(-2.82856381435053e+00dB,2.80100099241663e+01°)	(-2.82856381435053e+00dB,2.80100099241663e+01°)	(-3.20002872954529e+00dB,3.14954269754686e+01°)
4.72372372372377e+09	(-3.19065455275374e+00dB,-1.55546145043980e+02°)	(-2.83718624125153e+00dB,2.79426376951247e+01°)	(-2.83718624125153e+00dB,2.79426376951247e+01°)	(-3.19065559042304e+00dB,3.14310047938749e+01°)
4.72772772772778e+09	(-3.18134296312819e+00dB,-1.55616193053722e+02°)	(-2.84578760158158e+00dB,2.78755377655782e+01°)	(-2.84578760158158e+00dB,2.78755377655782e+01°)	(-3.18134392749066e+00dB,3.13668548811773e+01°)
4.73173173173178e+09	(-3.17209229334304e+00dB,-1.55685970370838e+02°)	(-2.85436792590388e+00dB,2.78087085120005e+01°)	(-2.85436792590388e+00dB,2.78087085120005e+01°)	(-3.17209318488545e+00dB,3.13029756139234e+01°)
4.73573573573579e+09	(-3.16290199389670e+00dB,-1.55755478607159e+02°)	(-2.86292724529275e+00dB,2.77421483224960e+01°)	(-2.86292724529275e+00dB,2.77421483224960e+01°)	(-3.16290281310106e+00dB,3.12393653802901e+01°)
4.73973973973979e+09	(-3.15377152155604e+00dB,-1.55824719362973e+02°)	(-2.87146559132203e+00dB,2.76758555967113e+01°)	(-2.87146559132203e+00dB,2.76758555967113e+01°)	(-3.15377226889968e+00dB,3.11760225799956e+01°)
4.74374374374380e+09	(-3.14470033927012e+00dB,-1.55893694227115e+02°)	(-2.87998299605362e+00dB,2.76098287457478e+01°)	(-2.87998299605362e+00dB,2.76098287457478e+01°)	(-3.14470101522573e+00dB,3.11129456242114e+01°)
4.74774774774780e+09	(-3.13568791608524e+00dB,-1.55962404777051e+02°)	(-2.88847949202618e+00dB,2.75440661920746e+01°)	(-2.88847949202618e+00dB,2.75440661920746e+01°)	(-3.13568852112097e+00dB,3.10501329354760e+01°)
4.75175175175180e+09	(-3.12673372706131e+00dB,-1.56030852578968e+02°)	(-2.89695511224410e+00dB,2.74785663694418e+01°)	(-2.89695511224410e+00dB,2.74785663694418e+01°)	(-3.12673426164081e+00dB,3.09875829476073e+01°)
4.75575575575581e+09	(-3.11783725318975e+00dB,-1.56099039187858e+02°)	(-2.90540989016655e+00dB,2.74133277227952e+01°)	(-2.90540989016655e+00dB,2.74133277227952e+01°)	(-3.11783771777221e+00dB,3.09252941056181e+01°)
4.75975975975981e+09	(-3.10899798131244e+00dB,-1.56166966147603e+02°)	(-2.91384385969683e+00dB,2.73483487081900e+01°)	(-2.91384385969683e+00dB,2.73483487081900e+01°)	(-3.10899837635265e+00dB,3.08632648656297e+01°)
4.76376376376382e+09	(-3.10021540404217e+00dB,-1.56234634991062e+02°)	(-2.92225705517187e+00dB,2.72836277927064e+01°)	(-2.92225705517187e+00dB,2.72836277927064e+01°)	(-3.10021572999060e+00dB,3.08014936947868e+01°)
4.76776776776782e+09	(-3.09148901968434e+00dB,-1.56302047240153e+02°)	(-2.93064951135179e+00dB,2.72191634543660e+01°)	(-2.93064951135179e+00dB,2.72191634543660e+01°)	(-3.09148927698718e+00dB,3.07399790711748e+01°)
4.77177177177183e+09	(-3.08281833215986e+00dB,-1.56369204405937e+02°)	(-2.93902126340982e+00dB,2.71549541820468e+01°)	(-2.93902126340982e+00dB,2.71549541820468e+01°)	(-3.08281852125906e+00dB,3.06787194837345e+01°)
4.77577577577583e+09	(-3.07420285092923e+00dB,-1.56436107988702e+02°)	(-2.94737234692225e+00dB,2.70909984754012e+01°)	(-2.94737234692225e+00dB,2.70909984754012e+01°)	(-3.07420297226260e+00dB,3.06177134321800e+01°)
4.77977977977984e+09	(-3.06564209091795e+00dB,-1.56502759478045e+02°)	(-2.95570279785863e+00dB,2.70272948447728e+01°)	(-2.95570279785863e+00dB,2.70272948447728e+01°)	(-3.06564214491914e+00dB,3.05569594269155e+01°)
4.78378378378384e+09	(-3.05713557244302e+00dB,-1.56569160352955e+02°)	(-2.96401265257211e+00dB,2.69638418111143e+01°)	(-2.96401265257211e+00dB,2.69638418111143e+01°)	(-3.05713555954163e+00dB,3.04964559889535e+01°)
4.78778778778784e+09	(-3.04868282114064e+00dB,-1.56635312081892e+02°)	(-2.97230194778991e+00dB,2.69006379059068e+01°)	(-2.97230194778991e+00dB,2.69006379059068e+01°)	(-3.04868274176225e+00dB,3.04362016498338e+01°)
4.79179179179185e+09	(-3.04028336789499e+00dB,-1.56701216122871e+02°)	(-2.98057072060403e+00dB,2.68376816710779e+01°)	(-2.98057072060403e+00dB,2.68376816710779e+01°)	(-3.04028322246121e+00dB,3.03761949515417e+01°)
4.79579579579585e+09	(-3.03193674876825e+00dB,-1.56766873923540e+02°)	(-2.98881900846205e+00dB,2.67749716589221e+01°)	(-2.98881900846206e+00dB,2.67749716589221e+01°)	(-3.03193653769677e+00dB,3.03164344464287e+01°)
4.79979979979986e+09	(-3.02364250493155e+00dB,-1.56832286921262e+02°)	(-2.99704684915811e+00dB,2.67125064320205e+01°)	(-2.99704684915811e+00dB,2.67125064320205e+01°)	(-3.02364222863619e+00dB,3.02569186971318e+01°)
4.80380380380386e+09	(-3.01540018259717e+00dB,-1.56897456543191e+02°)	(-3.00525428082405e+00dB,2.66502845631621e+01°)	(-3.00525428082405e+00dB,2.66502845631621e+01°)	(-3.01539984148792e+00dB,3.01976462764950e+01°)
4.80780780780787e+09	(-3.00720933295162e+00dB,-1.56962384206354e+02°)	(-3.01344134192072e+00dB,2.65883046352644e+01°)	(-3.01344134192072e+00dB,2.65883046352644e+01°)	(-3.00720892743471e+00dB,3.01386157674899e+01°)
4.81181181181187e+09	(-2.99906951208999e+00dB,-1.57027071317727e+02°)	(-3.02160807122937e+00dB,2.65265652412960e+01°)	(-3.02160807122937e+00dB,2.65265652412960e+01°)	(-2.99906904256789e+00dB,3.00798257631383e+01°)
4.81581581581588e+09	(-2.99098028095104e+00dB,-1.57091519274313e+02°)	(-3.02975450784328e+00dB,2.64650649841984e+01°)	(-3.02975450784328e+00dB,2.64650649841984e+01°)	(-2.99097974782257e+00dB,3.00212748664342e+01°)
4.81981981981988e+09	(-2.98294120525356e+00dB,-1.57155729463222e+02°)	(-3.03788069115947e+00dB,2.64038024768097e+01°)	(-3.03788069115947e+00dB,2.64038024768097e+01°)	(-2.98294060891387e+00dB,2.99629616902671e+01°)
4.82382382382388e+09	(-2.97495185543350e+00dB,-1.57219703261740e+02°)	(-3.04598666087055e+00dB,2.63427763417872e+01°)	(-3.04598666087055e+00dB,2.63427763417872e+01°)	(-2.97495119627416e+00dB,2.99048848573450e+01°)
4.82782782782789e+09	(-2.96701180658223e+00dB,-1.57283442037413e+02°)	(-3.05407245695678e+00dB,2.62819852115322e+01°)	(-3.05407245695678e+00dB,2.62819852115322e+01°)	(-2.96701108499124e+00dB,2.98470430001190e+01°)
4.83183183183189e+09	(-2.95912063838564e+00dB,-1.57346947148119e+02°)	(-3.06213811967818e+00dB,2.62214277281143e+01°)	(-3.06213811967818e+00dB,2.62214277281143e+01°)	(-2.95911985474751e+00dB,2.97894347607078e+01°)
4.83583583583590e+09	(-2.95127793506422e+00dB,-1.57410219942142e+02°)	(-3.07018368956682e+00dB,2.61611025431967e+01°)	(-3.07018368956683e+00dB,2.61611025431967e+01°)	(-2.95127708975999e+00dB,2.97320587908227e+01°)
4.83983983983990e+09	(-2.94348328531407e+00dB,-1.57473261758248e+02°)	(-3.07820920741926e+00dB,2.61010083179616e+01°)	(-3.07820920741926e+00dB,2.61010083179616e+01°)	(-2.94348237872134e+00dB,2.96749137516934e+01°)
4.84384384384391e+09	(-2.93573628224876e+00dB,-1.57536073925756e+02°)	(-3.08621471428909e+00dB,2.60411437230367e+01°)	(-3.08621471428908e+00dB,2.60411437230367e+01°)	(-2.93573531474175e+00dB,2.96179983139943e+01°)
4.84784784784791e+09	(-2.92803652334214e+00dB,-1.57598657764615e+02°)	(-3.09420025147956e+00dB,2.59815074384223e+01°)	(-3.09420025147956e+00dB,2.59815074384223e+01°)	(-2.92803549529172e+00dB,2.95613111577715e+01°)
4.85185185185192e+09	(-2.92038361037195e+00dB,-1.57661014585476e+02°)	(-3.10216586053647e+00dB,2.59220981534178e+01°)	(-3.10216586053646e+00dB,2.59220981534178e+01°)	(-2.92038252214569e+00dB,2.95048509723696e+01°)
4.85585585585592e+09	(-2.91277714936433e+00dB,-1.57723145689759e+02°)	(-3.11011158324107e+00dB,2.58629145665502e+01°)	(-3.11011158324107e+00dB,2.58629145665502e+01°)	(-2.91277600132653e+00dB,2.94486164563597e+01°)
4.85985985985993e+09	(-2.90521675053917e+00dB,-1.57785052369733e+02°)	(-3.11803746160307e+00dB,2.58039553855023e+01°)	(-3.11803746160307e+00dB,2.58039553855023e+01°)	(-2.90521554305092e+00dB,2.93926063174686e+01°)
4.86386386386393e+09	(-2.89770202825625e+00dB,-1.57846735908581e+02°)	(-3.12594353785389e+00dB,2.57452193270415e+01°)	(-3.12594353785389e+00dB,2.57452193270416e+01°)	(-2.89770076167542e+00dB,2.93368192725064e+01°)
4.86786786786793e+09	(-2.89023260096223e+00dB,-1.57908197580470e+02°)	(-3.13382985443989e+00dB,2.56867051169495e+01°)	(-3.13382985443989e+00dB,2.56867051169495e+01°)	(-2.89023127564354e+00dB,2.92812540472969e+01°)
4.87187187187194e+09	(-2.88280809113840e+00dB,-1.57969438650627e+02°)	(-3.14169645401582e+00dB,2.56284114899520e+01°)	(-3.14169645401582e+00dB,2.56284114899520e+01°)	(-2.88280670743347e+00dB,2.92259093766075e+01°)
4.87587587587594e+09	(-2.87542812524922e+00dB,-1.58030460375401e+02°)	(-3.14954337943836e+00dB,2.55703371896493e+01°)	(-3.14954337943836e+00dB,2.55703371896493e+01°)	(-2.87542668350659e+00dB,2.91707840040790e+01°)
4.87987987987995e+09	(-2.86809233369171e+00dB,-1.58091264002340e+02°)	(-3.15737067375968e+00dB,2.55124809684474e+01°)	(-3.15737067375968e+00dB,2.55124809684474e+01°)	(-2.86809083425685e+00dB,2.91158766821580e+01°)
4.88388388388395e+09	(-2.86080035074540e+00dB,-1.58151850770252e+02°)	(-3.16517838022134e+00dB,2.54548415874894e+01°)	(-3.16517838022134e+00dB,2.54548415874894e+01°)	(-2.86079879396081e+00dB,2.90611861720265e+01°)
4.88788788788796e+09	(-2.85355181452326e+00dB,-1.58212221909277e+02°)	(-3.17296654224799e+00dB,2.53974178165877e+01°)	(-3.17296654224799e+00dB,2.53974178165877e+01°)	(-2.85355020072844e+00dB,2.90067112435361e+01°)
4.89189189189196e+09	(-2.84634636692318e+00dB,-1.58272378640953e+02°)	(-3.18073520344146e+00dB,2.53402084341564e+01°)	(-3.18073520344146e+00dB,2.53402084341564e+01°)	(-2.84634469645469e+00dB,2.89524506751387e+01°)
4.89589589589597e+09	(-2.83918365358025e+00dB,-1.58332322178286e+02°)	(-3.18848440757479e+00dB,2.52832122271446e+01°)	(-3.18848440757479e+00dB,2.52832122271446e+01°)	(-2.83918192677176e+00dB,2.88984032538210e+01°)
4.89989989989997e+09	(-2.83206332381976e+00dB,-1.58392053725809e+02°)	(-3.19621419858641e+00dB,2.52264279909698e+01°)	(-3.19621419858641e+00dB,2.52264279909698e+01°)	(-2.83206154100204e+00dB,2.88445677750373e+01°)
4.90390390390397e+09	(-2.82498503061080e+00dB,-1.58451574479658e+02°)	(-3.20392462057444e+00dB,2.51698545294519e+01°)	(-3.20392462057444e+00dB,2.51698545294519e+01°)	(-2.82498319211181e+00dB,2.87909430426438e+01°)
4.90790790790798e+09	(-2.81794843052065e+00dB,-1.58510885627630e+02°)	(-3.21161571779108e+00dB,2.51134906547483e+01°)	(-3.21161571779108e+00dB,2.51134906547483e+01°)	(-2.81794653666551e+00dB,2.87375278688334e+01°)
4.91191191191198e+09	(-2.81095318366978e+00dB,-1.58569988349248e+02°)	(-3.21928753463710e+00dB,2.50573351872883e+01°)	(-3.21928753463710e+00dB,2.50573351872883e+01°)	(-2.81095123478086e+00dB,2.86843210740705e+01°)
4.91591591591599e+09	(-2.80399895368750e+00dB,-1.58628883815831e+02°)	(-3.22694011565639e+00dB,2.50013869557094e+01°)	(-3.22694011565639e+00dB,2.50013869557094e+01°)	(-2.80399695008443e+00dB,2.86313214870267e+01°)
4.91991991991999e+09	(-2.79708540766834e+00dB,-1.58687573190553e+02°)	(-3.23457350553069e+00dB,2.49456447967928e+01°)	(-3.23457350553069e+00dB,2.49456447967928e+01°)	(-2.79708334966801e+00dB,2.85785279445174e+01°)
4.92392392392400e+09	(-2.79021221612892e+00dB,-1.58746057628506e+02°)	(-3.24218774907434e+00dB,2.48901075554006e+01°)	(-3.24218774907434e+00dB,2.48901075554006e+01°)	(-2.79021010404556e+00dB,2.85259392914375e+01°)
4.92792792792800e+09	(-2.78337905296561e+00dB,-1.58804338276767e+02°)	(-3.24978289122916e+00dB,2.48347740844122e+01°)	(-3.24978289122916e+00dB,2.48347740844122e+01°)	(-2.78337688711078e+00dB,2.84735543806994e+01°)
4.93193193193201e+09	(-2.77658559541268e+00dB,-1.58862416274457e+02°)	(-3.25735897705940e+00dB,2.47796432446626e+01°)	(-3.25735897705940e+00dB,2.47796432446626e+01°)	(-2.77658337609532e+00dB,2.84213720731698e+01°)
4.93593593593601e+09	(-2.76983152400110e+00dB,-1.58920292752804e+02°)	(-3.26491605174683e+00dB,2.47247139048798e+01°)	(-3.26491605174683e+00dB,2.47247139048798e+01°)	(-2.76982925152757e+00dB,2.83693912376084e+01°)
4.93993993994001e+09	(-2.76311652251798e+00dB,-1.58977968835204e+02°)	(-3.27245416058581e+00dB,2.46699849416238e+01°)	(-3.27245416058581e+00dB,2.46699849416238e+01°)	(-2.76311419719206e+00dB,2.83176107506062e+01°)
4.94394394394402e+09	(-2.75644027796651e+00dB,-1.59035445637285e+02°)	(-3.27997334897861e+00dB,2.46154552392255e+01°)	(-3.27997334897861e+00dB,2.46154552392255e+01°)	(-2.75643790008945e+00dB,2.82660294965244e+01°)
4.94794794794802e+09	(-2.74980248052653e+00dB,-1.59092724266961e+02°)	(-3.28747366243065e+00dB,2.45611236897260e+01°)	(-3.28747366243065e+00dB,2.45611236897260e+01°)	(-2.74980005039707e+00dB,2.82146463674341e+01°)
4.95195195195203e+09	(-2.74320282351568e+00dB,-1.59149805824499e+02°)	(-3.29495514654595e+00dB,2.45069891928171e+01°)	(-3.29495514654595e+00dB,2.45069891928171e+01°)	(-2.74320034143009e+00dB,2.81634602630563e+01°)
4.95595595595603e+09	(-2.73664100335104e+00dB,-1.59206691402573e+02°)	(-3.30241784702261e+00dB,2.44530506557812e+01°)	(-3.30241784702261e+00dB,2.44530506557812e+01°)	(-2.73663846960312e+00dB,2.81124700907021e+01°)
4.95995995996004e+09	(-2.73011671951140e+00dB,-1.59263382086328e+02°)	(-3.30986180964830e+00dB,2.43993069934323e+01°)	(-3.30986180964830e+00dB,2.43993069934323e+01°)	(-2.73011413439251e+00dB,2.80616747652143e+01°)
4.96396396396404e+09	(-2.72362967449996e+00dB,-1.59319878953434e+02°)	(-3.31728708029608e+00dB,2.43457571280578e+01°)	(-3.31728708029608e+00dB,2.43457571280578e+01°)	(-2.72362703829910e+00dB,2.80110732089075e+01°)
4.96796796796805e+09	(-2.71717957380772e+00dB,-1.59376183074148e+02°)	(-3.32469370491990e+00dB,2.42923999893599e+01°)	(-3.32469370491990e+00dB,2.42923999893599e+01°)	(-2.71717688681149e+00dB,2.79606643515116e+01°)
4.97197197197205e+09	(-2.71076612587724e+00dB,-1.59432295511369e+02°)	(-3.33208172955061e+00dB,2.42392345143981e+01°)	(-3.33208172955061e+00dB,2.42392345143981e+01°)	(-2.71076338836990e+00dB,2.79104471301129e+01°)
4.97597597597606e+09	(-2.70438904206697e+00dB,-1.59488217320697e+02°)	(-3.33945120029170e+00dB,2.41862596475321e+01°)	(-3.33945120029170e+00dB,2.41862596475321e+01°)	(-2.70438625433045e+00dB,2.78604204890972e+01°)
4.97997997998006e+09	(-2.69804803661613e+00dB,-1.59543949550487e+02°)	(-3.34680216331534e+00dB,2.41334743403648e+01°)	(-3.34680216331534e+00dB,2.41334743403648e+01°)	(-2.69804519893007e+00dB,2.78105833800933e+01°)
4.98398398398406e+09	(-2.69174282660995e+00dB,-1.59599493241910e+02°)	(-3.35413466485838e+00dB,2.40808775516858e+01°)	(-3.35413466485839e+00dB,2.40808775516858e+01°)	(-2.69173993925172e+00dB,2.77609347619163e+01°)
4.98798798798807e+09	(-2.68547313194561e+00dB,-1.59654849429005e+02°)	(-3.36144875121846e+00dB,2.40284682474161e+01°)	(-3.36144875121846e+00dB,2.40284682474161e+01°)	(-2.68547019519032e+00dB,2.77114736005119e+01°)
4.99199199199207e+09	(-2.67923867529846e+00dB,-1.59710019138735e+02°)	(-3.36874446875016e+00dB,2.39762454005524e+01°)	(-3.36874446875016e+00dB,2.39762454005524e+01°)	(-2.67923568941900e+00dB,2.76621988689014e+01°)
4.99599599599608e+09	(-2.67303918208879e+00dB,-1.59765003391042e+02°)	(-3.37602186386130e+00dB,2.39242079911116e+01°)	(-3.37602186386130e+00dB,2.39242079911117e+01°)	(-2.67303614735585e+00dB,2.76131095471257e+01°)
5.00000000000000e+09	(-2.66687438044922e+00dB,-1.59819803198904e+02°)	(-3.38328098300907e+00dB,2.38723550060784e+01°)	(-3.38328098300907e+00dB,2.38723550060784e+01°)	(-2.66687129713133e+00dB,2.75642046221928e+01°)
